x,y,z,a
-3.07,-15.67,-6.15,17.11129159356476
-5.2,-11.71,-6.05,14.16921310447408
-7.28,-5.23,-6.11,10.84819800704246
-7.18,-2.79,-5.54,9.488313864960412
-6.82,-0.64,-4.77,8.347149213953228
-6.38,1.27,-3.82,7.543851801301508
-5.95,2.69,-2.72,7.073683623120277
-5.67,3.64,-1.83,6.981933829534622
-5.67,4.41,-0.81,7.22863057570381
-5.79,4.9,0.3,7.591053945270051
-5.9,5.07,1.22,7.874217421433066
-6.14,5.0,2.03,8.174380710488103
-6.54,4.8,2.54,8.500776435126381
-7.04,4.45,2.75,8.770781037057077
-7.68,4.11,2.69,9.11650152196554
-8.2,3.89,2.41,9.390431299998951
-8.32,3.57,2.01,9.27401746817419
-8.08,2.92,1.6,8.739153277062945
-7.68,1.82,1.25,7.991076272943464
-7.38,0.27,0.81,7.429226070056019
-7.03,-1.79,0.23,7.257954257227032
-6.62,-4.09,-0.37,7.790340172290296
-6.03,-6.69,-0.85,9.046518667421186
-5.4,-10.32,-1.2,11.70907340484293
-5.15,-15.82,-1.57,16.711068188479153
-5.72,-19.46,-2.99,20.50244131804796
-6.24,-19.61,-5.73,21.361708733151477
-4.44,-19.61,-8.04,21.65426747779753
-0.74,-19.6,-9.26,21.689979253102116
4.08,-19.6,-7.97,21.54825514977953
9.12,-19.61,-7.57,22.91356366870941
12.75,-19.61,-7.35,24.518097397636712
13.33,-19.61,-5.14,24.262328824743925
11.18,-18.68,-2.68,21.93438396673132
7.87,-14.33,-2.18,16.493580569421546
4.84,-9.27,-2.92,10.857481291717706
2.6,-5.31,-3.25,6.746747364471267
1.13,-2.19,-2.88,3.79043533119878
0.32,0.69,-2.18,2.3088741845323666
-0.11,3.55,-1.33,3.792558503174341
-0.1,6.01,-0.57,6.037797611712403
0.61,7.52,0.03,7.544759770860832
1.71,8.09,0.36,8.276581419885868
2.86,8.1,0.42,8.60034883013474
4.16,7.83,0.68,8.892519328064461
5.15,7.59,1.12,9.24040042422405
5.51,7.33,1.51,9.293497726905624
5.16,6.95,1.55,8.793781894043086
4.26,6.26,1.33,7.687919094267317
3.37,5.25,1.12,6.338280523927605
2.91,4.11,0.97,5.12845980777855
3.02,3.09,0.75,4.385316408196791
3.79,2.34,0.52,4.484428614662073
5.05,1.76,0.24,5.353288708821896
6.51,1.07,-0.25,6.60208300462816
7.95,-0.19,-1.2,8.042300665854269
9.03,-3.22,-2.1,9.814239654705808
9.91,-9.14,-2.86,13.781411393612776
11.66,-16.88,-4.3,20.961393083476107
14.07,-19.61,-7.9,25.39541297163722
14.85,-19.61,-12.5,27.592111191425712
14.95,-19.61,-13.8,28.257646752693333
15.29,-19.59,-13.75,28.400963011841693
14.09,-19.6,-12.45,27.16046023174129
10.78,-19.61,-11.32,25.077936517983293
6.31,-19.61,-10.03,22.91220417157633
2.15,-19.53,-8.29,21.325278427256237
-1.09,-17.09,-6.5,18.31682832807034
-3.94,-11.92,-5.1,13.550645741070792
-6.73,-6.8,-4.39,10.526395394435836
-8.81,-2.95,-3.97,10.10344000823482
-9.45,-0.55,-3.69,10.159778540893496
-8.56,0.72,-3.68,9.345287582519866
-6.97,1.16,-3.67,7.96212283251144
-5.75,1.47,-3.73,7.009728953390424
-5.39,1.62,-3.45,6.60143923701491
-5.98,1.76,-2.55,6.735020415707735
-7.21,2.02,-1.24,7.589604732790766
-8.46,2.33,0.23,8.778006607425175
-9.19,2.54,1.47,9.647206849653427
-9.27,2.64,2.21,9.888710734974504
-8.82,2.55,2.35,9.477204229096255
-8.18,2.55,2.05,8.810073779486752
-7.72,2.56,1.35,8.244664941645597
-7.45,2.39,0.58,7.845444538074308
-7.26,1.99,0.08,7.528220241199111
-7.0,1.28,-0.14,7.11744336120773
-6.97,0.44,-0.17,6.98594302868267
-6.82,-0.57,-0.01,6.843785502191022
-6.47,-1.77,0.18,6.710156481036787
-6.12,-2.93,0.39,6.796425531115602
-5.87,-4.44,0.47,7.375052542185717
-5.89,-7.21,-0.28,9.31421494276356
-6.05,-12.38,-1.72,13.886154975370252
-6.0,-18.24,-3.76,19.56617489444475
-4.66,-19.61,-7.95,21.66726101748904
-1.2,-19.61,-12.22,23.136994186799637
3.78,-19.61,-13.16,23.917067127890075
8.97,-19.59,-10.91,24.15071634548342
13.36,-19.6,-9.47,25.540761539155405
16.54,-19.61,-8.21,26.935623252488515
14.98,-19.61,-5.26,25.231331712773308
10.14,-18.49,-3.05,21.307327378157964
5.99,-14.19,-2.98,15.688103773241686
3.61,-9.67,-3.68,10.9582571606985
2.14,-6.31,-3.68,7.61170808688825
1.18,-3.67,-3.02,4.897111393464519
0.62,-0.93,-2.23,2.4944338034912854
0.45,2.16,-1.45,2.6401893871463087
0.79,5.1,-0.68,5.20542985737009
1.73,7.17,0.07,7.376089749996267
2.92,8.28,0.7,8.807655760757228
4.52,8.66,2.03,9.977319279245302
5.18,8.82,3.16,10.70562468985346
4.57,8.85,3.67,10.6149093260376
3.69,8.44,3.67,9.915573609227051
3.16,7.63,3.34,8.908316339241665
3.14,6.6,2.8,7.826851218721357
3.44,5.51,1.99,6.793658808035623
3.8,4.35,1.05,5.870689908349784
4.26,3.24,0.34,5.362909658012151
4.65,2.27,-0.22,5.179169817644523
5.03,1.35,-0.69,5.253522627723231
5.52,0.27,-1.33,5.684382112419959
6.13,-1.48,-2.22,6.685484275652737
6.88,-4.34,-3.13,8.715899265136098
7.61,-9.23,-3.66,12.510019983996829
10.68,-19.61,-9.3,24.188933420058024
10.24,-19.61,-14.35,26.36915243234033
7.99,-19.61,-16.43,26.80181150594116
7.6,-19.59,-16.0,26.410757278048656
8.43,-19.6,-13.48,25.23757714203168
8.09,-19.61,-11.16,23.969685020875847
5.43,-19.61,-9.6,22.49882219139482
1.47,-19.6,-8.25,21.316270780790905
-1.97,-18.16,-7.37,19.697294230426674
-4.4,-14.15,-6.93,16.35871021810705
-6.04,-10.05,-6.82,13.56453095392539
-6.73,-6.95,-6.15,11.463764652155067
-6.67,-4.43,-5.2,9.547449921314069
-5.97,-2.3,-4.28,7.697356689149854
