x,y,z,a
-8.87,-3.64,6.88,11.800885559990826
-8.87,-7.13,6.42,13.066376697462845
-8.74,-13.64,5.78,17.200162789927308
-8.09,-18.96,5.43,21.31700260355569
-6.13,-19.61,6.04,21.415195539616256
-5.87,-19.61,4.9,21.048016533630907
-5.8,-19.59,5.51,21.16053401972644
-5.05,-19.61,8.02,21.780151514624503
-3.5,-19.61,8.95,21.8381455256622
-1.75,-19.61,8.17,21.315803996096417
-0.23,-19.61,7.32,20.932926216847942
1.26,-19.61,6.16,20.593331444911968
2.55,-19.61,4.75,20.337578518594587
3.01,-19.61,4.03,20.24482896939364
2.95,-19.6,3.73,20.168673729325885
3.24,-18.62,3.2,19.168776695449296
4.03,-16.15,2.72,16.86599537531064
5.23,-13.53,2.55,14.728078625537004
6.61,-11.18,2.34,13.196973137807015
7.67,-8.95,1.68,11.906040483720858
8.08,-7.03,0.55,10.724262212385522
7.92,-5.71,-0.45,9.77409842389568
7.58,-5.03,-0.87,9.138610397647993
7.34,-4.65,-0.89,8.734426140279623
7.17,-4.1,-0.89,8.307285958723222
6.92,-3.12,-0.91,7.645188029080776
6.61,-1.8,-0.87,6.905722264904664
6.41,-0.5,-0.78,6.476611768509828
6.42,0.52,-0.67,6.475777945544459
6.78,1.15,-0.51,6.8957233123146695
7.6,1.42,-0.36,7.73989664013674
8.78,1.53,-0.16,8.913747808862443
10.04,1.58,0.08,10.163877212953723
10.96,1.72,-0.04,11.094214708576718
11.21,1.85,-0.47,11.37134556681838
10.88,1.74,-1.0,11.063543736072996
10.32,1.21,-1.42,10.487273239503203
9.91,0.14,-1.89,10.089588693301623
9.84,-1.57,-2.22,10.208765841177865
10.15,-3.93,-1.75,11.024060050634704
10.28,-7.28,-0.45,12.6047332379547
9.92,-12.44,1.16,15.953231647537748
9.03,-18.08,3.25,20.469240337638325
7.47,-19.61,4.71,21.506675707788965
4.63,-19.61,4.25,20.592510774551023
1.69,-19.61,2.6,19.85366968597997
-0.29,-19.59,1.3,19.635228544633748
-1.63,-19.6,1.32,19.7119075687768
-2.04,-19.61,2.2,19.838187921279506
-2.53,-19.61,3.51,20.081660787893014
-4.46,-19.61,4.18,20.5405963886154
-7.28,-19.61,3.85,21.26906203855732
-9.42,-19.61,2.69,21.92087133304696
-9.82,-19.61,1.59,21.98891993709559
-8.58,-19.61,1.04,21.430121324901545
-6.51,-18.94,0.91,20.04823683020529
-4.56,-16.06,0.95,16.72183303349247
-3.34,-12.19,1.27,12.702936668345629
-2.94,-8.51,1.95,9.21228527565229
-3.12,-5.35,2.72,6.76426640516176
-3.75,-2.9,3.37,5.8163046687738085
-4.61,-1.42,3.73,6.097655287075517
-5.4,-1.26,3.56,6.589476458718098
-5.99,-2.3,3.26,7.197061900525798
-6.37,-3.74,2.98,7.96523069345766
-6.58,-4.78,2.82,8.607973048284945
-6.84,-4.8,2.85,8.828822118493497
-7.38,-3.78,3.14,8.8663634033351
-8.29,-2.21,3.7,9.34335057674708
-9.51,-0.61,4.11,10.378068221013004
-10.65,0.61,4.24,11.479207289704286
-11.26,1.05,4.42,12.141931477322707
-11.3,0.23,4.99,12.354877579320648
-11.08,-1.57,5.67,12.54512654380178
-10.86,-3.47,6.12,12.939663828708996
-10.77,-4.92,6.63,13.57041635322955
-10.66,-5.67,7.21,14.06302243473998
-10.48,-6.29,7.66,14.424635177362374
-10.53,-8.37,8.63,15.98169890843899
-10.55,-13.59,9.05,19.439472729474943
-9.9,-18.75,7.8,22.59231063879921
-9.19,-19.61,6.68,22.66341986550132
-8.49,-19.61,6.73,22.40368496475524
-7.58,-19.61,6.18,21.91348671480648
-7.26,-19.59,5.75,21.668830148395184
-6.9,-19.61,7.15,21.983734896509283
-5.5,-19.61,9.06,22.29093313434859
-3.5,-19.61,9.55,22.09082615023712
-1.79,-19.61,8.36,21.392657618912143
-0.94,-19.61,6.92,20.816390176973528
-0.69,-19.61,5.62,20.411090122773945
-0.35,-19.61,4.22,20.06197896519683
0.18,-19.61,3.22,19.873421949931014
1.08,-19.61,2.71,19.825806414872517
2.81,-19.0,2.54,19.37389222639581
5.2,-16.32,2.88,17.368845672640425
7.63,-12.56,3.3,15.061888991756645
9.43,-8.7,3.33,13.255331003034213
10.15,-5.23,2.67,11.726222750741178
9.79,-2.81,1.44,10.28658349501913
8.84,-1.8,0.42,9.03116825222518
8.06,-1.8,0.07,8.258843744738122
7.91,-2.01,0.19,8.163596021362155
8.27,-1.94,0.37,8.502552557908713
8.72,-1.55,0.57,8.875009859149454
8.73,-0.99,0.7,8.813796003992831
8.28,-0.57,0.61,8.321982936776546
7.8,-0.49,0.49,7.83072155040645
7.86,-0.62,0.56,7.904277323070086
8.63,-0.89,0.77,8.709873707465569
9.77,-1.35,0.56,9.878714491268587
10.87,-1.91,-0.14,11.03741817636715
11.47,-2.5,-0.95,11.77766530344618
11.42,-3.37,-2.17,12.102983103351008
11.11,-4.99,-3.92,12.794475370252584
11.21,-7.83,-5.23,14.639873633334409
11.6,-12.31,-3.44,17.260640196701857
11.94,-17.74,-0.2,21.384835748726243
11.42,-19.61,-0.24,22.694186480242024
9.6,-19.61,0.39,21.83722051910453
6.22,-19.61,1.77,20.64881110378997
3.56,-19.6,1.16,19.954428080002696
3.2,-19.6,-0.7,19.87183937133149
2.65,-19.61,-1.38,19.836305099488666
0.63,-19.61,-1.35,19.666507061499253
-2.21,-19.61,-0.72,19.7472681654957
-5.39,-19.61,0.42,20.341597774019625
-8.58,-19.61,1.42,21.451920659931595
-10.98,-19.61,1.66,22.53592909112025
-8.53,-19.04,1.59,20.92392410615179
-5.26,-16.07,1.75,16.999264689979977
-2.94,-11.93,2.05,12.456765230187168
-2.08,-8.08,2.51,8.712800927371175
-2.63,-5.03,2.98,6.410787783104351
-4.1,-3.33,3.39,6.276224980033778
-5.73,-3.0,3.6,7.402222639180748
-6.92,-3.49,3.53,8.5163020143722
-7.57,-4.04,3.49,9.263185197328184
-7.95,-3.94,3.56,9.560319032333595
-8.39,-3.0,3.56,9.595087284647285
-8.98,-1.56,3.81,9.878770166371924
-9.71,-0.02,4.35,10.639877818847358
-10.42,1.44,5.15,11.712066427407247
-10.72,2.49,5.88,12.47769610144437
